SignalId;Received;Average Sending;Average Confirming;Average Purchase Time Distribution;y64zivPOMCOK4vB;;;texSaMIEYAQ9VtH;;;4v7SjpBVS5LaGvi;;;3wC8enZlKXdY89c;;;nfhDA6K47pTiUrI;;;6l3bHYYUUIz5ABQ;;;xGI0OANbngry3Ca;;;YQmlRBTYAXAs83h;;;lbWymdYoEKSrA9X;;;z6272FfCB9YOoq9;;;4OwrbE3Fuge7WHe;;;Gqxlpueb2Ac184V;;;U2UbkkUGFpNWmPc;;;eHlqUl1lXl1Efm5;;;3hKz4vhnvUJXk63;;;AfkNKAb7wUlPaL6;;;RUdoFBNdkCE0h6d;;;Q8UlTFNG8p8ZtaZ;;;fRTNU7vUlnbt0Hg;;;QTmMfEaoZjt4KoW;;;
;;;;;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;
8ed633bb-aff8-4307-bd68-b28c5e43fe64;2018-07-26T05:59:58.947Z;0;2599;1532584799000;0;2599;2018-07-26T05:59:59.000Z;0;2599;n/a;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;0;2599;2018-07-26T05:59:59.000Z;
03f18177-f760-4883-93a3-5953162c8bec;2018-07-26T05:59:58.955Z;0;2226;1532584799000;0;2226;2018-07-26T05:59:59.000Z;0;2226;n/a;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;0;2226;2018-07-26T05:59:59.000Z;
8a1b5d48-4dbd-4934-929b-5f9a09318d83;2018-07-26T05:59:58.959Z;1;2045;1532584799000;1;2045;2018-07-26T05:59:59.000Z;1;2045;n/a;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;1;2045;2018-07-26T05:59:59.000Z;
284c3aa7-4be9-4435-8a2b-f62f729e3cfd;2018-07-26T06:59:58.912Z;1;586;1532588399000;1;586;2018-07-26T06:59:59.000Z;1;586;n/a;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;1;586;2018-07-26T06:59:59.000Z;
b9ed550a-678b-442e-b272-972634381784;2018-07-26T06:59:58.914Z;1;1210;1532588399000;1;1210;2018-07-26T06:59:59.000Z;1;1210;n/a;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;1;1210;2018-07-26T06:59:59.000Z;
6199d467-4bd2-4ec6-a1de-658f4a408201;2018-07-26T06:59:58.916Z;0;1359;1532588399000;0;1359;2018-07-26T06:59:59.000Z;0;1359;n/a;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;0;1359;2018-07-26T06:59:59.000Z;
e41c4738-0a10-4a42-a372-c9756412f556;2018-07-26T06:59:58.917Z;0;2657;1532588399000;0;2657;2018-07-26T06:59:59.000Z;0;2657;n/a;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;0;2657;2018-07-26T06:59:59.000Z;
ff799551-2122-447e-b31a-cefe6c94a1dd;2018-07-26T06:59:58.918Z;0;2197;1532588399000;0;2197;2018-07-26T06:59:59.000Z;0;2197;n/a;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;0;2197;2018-07-26T06:59:59.000Z;
915c813a-c4cb-4c76-b886-fe98cea52ebf;2018-07-26T06:59:58.919Z;1;1606;1532588399000;1;1606;2018-07-26T06:59:59.000Z;1;1606;n/a;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;1;1606;2018-07-26T06:59:59.000Z;
02359752-7bca-47d7-a31b-57c0eb01e13f;2018-07-26T06:59:58.921Z;3;2430;1532588399000;3;2430;2018-07-26T06:59:59.000Z;3;2430;n/a;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;3;2430;2018-07-26T06:59:59.000Z;
72ea7ee7-5d06-4c86-a0ce-7f0f0991197c;2018-07-26T06:59:58.926Z;1;911;1532588399000;1;911;2018-07-26T06:59:59.000Z;1;911;n/a;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;1;911;2018-07-26T06:59:59.000Z;
41269401-194a-4e45-a6c4-f39d0aeba66e;2018-07-26T06:59:58.927Z;1;1821;1532588399000;1;1821;2018-07-26T06:59:59.000Z;1;1821;n/a;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;1;1821;2018-07-26T06:59:59.000Z;
e70ab5d7-a743-430f-aef1-b0f4cdff2fb8;2018-07-26T06:59:58.928Z;1;1824;1532588399000;1;1824;2018-07-26T06:59:59.000Z;1;1824;n/a;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;1;1824;2018-07-26T06:59:59.000Z;
c6f38e3d-a482-4815-8c3f-0fa402ecdee2;2018-07-26T06:59:58.930Z;0;2302;1532588399000;0;2302;2018-07-26T06:59:59.000Z;0;2302;n/a;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;0;2302;2018-07-26T06:59:59.000Z;
0941a4c0-2e76-4ad8-ae94-919096ae67fa;2018-07-26T06:59:58.932Z;0;2076;1532588399000;0;2076;2018-07-26T06:59:59.000Z;0;2076;n/a;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;0;2076;2018-07-26T06:59:59.000Z;
760c74eb-bd42-401f-b726-7a11106e9cc1;2018-07-26T06:59:58.931Z;0;828;1532588399000;0;828;2018-07-26T06:59:59.000Z;0;828;n/a;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;0;828;2018-07-26T06:59:59.000Z;
2768e8cc-26e6-4280-ac3a-c7b1464a0220;2018-07-26T06:59:58.933Z;0;1349;1532588399000;0;1349;2018-07-26T06:59:59.000Z;0;1349;n/a;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;0;1349;2018-07-26T06:59:59.000Z;
d4463dda-8ad5-48e8-8085-085c2c4a2c34;2018-07-26T06:59:58.936Z;0;1982;1532588399000;0;1982;2018-07-26T06:59:59.000Z;0;1982;n/a;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;0;1982;2018-07-26T06:59:59.000Z;
111fa2f7-5cab-40b1-a012-e2db4e888c0c;2018-07-26T06:59:58.935Z;0;997;1532588399000;0;997;2018-07-26T06:59:59.000Z;0;997;n/a;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;0;997;2018-07-26T06:59:59.000Z;
2f3ca912-18ee-4ecc-823b-87e4a2d05698;2018-07-26T06:59:58.937Z;0;1816;1532588399000;0;1816;2018-07-26T06:59:59.000Z;0;1816;n/a;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;
da190514-9863-41fe-9349-8ec8b361c58c;2018-07-26T06:59:58.920Z;0;1080;1532588399000;0;1080;2018-07-26T06:59:59.000Z;0;1080;n/a;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;0;1080;2018-07-26T06:59:59.000Z;
1441138d-6995-4c8f-a3fd-95d45c2a1108;2018-07-26T06:59:58.929Z;0;2535;1532588399000;0;2535;2018-07-26T06:59:59.000Z;0;2535;n/a;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;0;2535;2018-07-26T06:59:59.000Z;
ee72999e-51e0-43f4-aeac-9e734fbc238a;2018-07-26T06:59:58.934Z;0;1816;1532588399000;0;1816;2018-07-26T06:59:59.000Z;0;1816;n/a;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;0;1816;2018-07-26T06:59:59.000Z;
e8b748e3-b119-4481-9a3a-5e0d43d59a07;2018-07-26T07:59:58.912Z;1;666;1532591999000;1;666;2018-07-26T07:59:59.000Z;1;666;n/a;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;1;666;2018-07-26T07:59:59.000Z;
252ab243-f833-41c0-8466-4c81f5c37638;2018-07-26T07:59:58.914Z;1;774;1532591999000;1;774;2018-07-26T07:59:59.000Z;1;774;n/a;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;1;774;2018-07-26T07:59:59.000Z;
2f7a29e3-5ac2-4b3b-99b1-9f4a08e9412d;2018-07-26T07:59:58.917Z;0;2191;1532591999000;0;2191;2018-07-26T07:59:59.000Z;0;2191;n/a;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;0;2191;2018-07-26T07:59:59.000Z;
a5daa44d-76b2-483a-8e48-57853366684d;2018-07-26T07:59:58.918Z;0;936;1532591999000;0;936;2018-07-26T07:59:59.000Z;0;936;n/a;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;0;936;2018-07-26T07:59:59.000Z;
